,Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C) ,Wind Direction (deg),Wind Speed (kmh)
550,2020-11-28 22:00:00,1051902.432,1012.125,83.375,84.58333333,11.03438622,65.125,5.8275
551,2020-11-28 23:00:00,1026030.932,1011.825,77.75,85.41666667,10.54688622,19.75,7.76625
552,2020-11-29 00:00:00,1004935.932,1011.45,86.125,84.08333333,10.39688622,42.375,8.79625
553,2020-11-29 01:00:00,990255.932,1011.2625,87.0,83.58333333,10.33688622,37.25,8.5975
554,2020-11-29 02:00:00,980775.932,1010.9125,66.75,83.16666667,10.41688622,53.625,9.13875
555,2020-11-29 03:00:00,971334.432,1010.675,63.875,83.41666667,10.06438622,44.0,9.04
556,2020-11-29 04:00:00,967304.432,1010.5375,81.5,85.41666667,8.834386217,31.125,10.8725
557,2020-11-29 05:00:00,967685.932,1010.6125,84.0,82.16666667,9.971886217,35.375,9.14
558,2020-11-29 06:00:00,967971.932,1011.075,82.875,81.5,10.36438622,35.75,8.10875
559,2020-11-29 07:00:00,971941.932,1011.9125,82.5,81.41666667,10.62688622,36.625,8.095
560,2020-11-29 08:00:00,992328.932,1012.8625,83.125,85.75,10.19688622,297.25,9.905
561,2020-11-29 09:00:00,1014734.932,1013.35,84.0,84.08333333,10.56938622,332.625,5.355
562,2020-11-29 10:00:00,1034684.932,1013.2625,84.0,85.41666667,11.14188622,333.75,6.825
563,2020-11-29 11:00:00,1049155.432,1012.8,84.0,81.83333333,12.88188622,46.125,8.75375
564,2020-11-29 12:00:00,1049411.432,1011.575,84.0,81.0,13.27688622,137.75,9.89875
565,2020-11-29 13:00:00,1044991.932,1010.3,98.0,79.33333333,14.38688622,259.0,9.3625
566,2020-11-29 14:00:00,1039774.432,1009.35,100.0,81.0,13.51938622,340.625,9.03125
567,2020-11-29 15:00:00,1030430.432,1008.925,98.25,82.33333333,12.51188622,64.125,7.47
568,2020-11-29 16:00:00,1022246.432,1008.9125,99.5,80.91666667,12.13438622,94.875,10.07
569,2020-11-29 17:00:00,1028096.932,1009.1125,99.875,84.75,10.56938622,307.75,11.58625
570,2020-11-29 18:00:00,1043620.932,1009.6875,98.125,86.91666667,9.214386217,50.0,13.64
571,2020-11-29 19:00:00,1041537.432,1010.55,89.875,85.08333333,9.109386217,42.25,11.325
572,2020-11-29 20:00:00,1036031.932,1010.9625,83.875,84.66666667,9.784386217,34.875,11.90125
573,2020-11-29 21:00:00,1024091.432,1011.1625,83.125,84.66666667,9.619386217,85.0,11.27125
574,2020-11-29 22:00:00,1007898.432,1011.0125,82.625,84.08333333,9.439386217,86.5,7.77875
575,2020-11-29 23:00:00,991012.432,1010.7,81.25,85.91666667,9.316886217,44.125,6.985
576,2020-11-30 00:00:00,973981.932,1010.35,83.25,83.58333333,9.399386217,40.875,7.31375
577,2020-11-30 01:00:00,959523.932,1009.9125,83.875,85.5,8.559386217,50.625,8.81375
578,2020-11-30 02:00:00,952232.932,1009.675,84.125,89.41666667,7.141886217,92.625,11.06375
579,2020-11-30 03:00:00,948342.432,1009.575,96.625,92.16666667,6.816886217,47.5,10.58625
580,2020-11-30 04:00:00,948609.432,1009.4125,97.5,95.0,5.524386217,14.625,8.72125
581,2020-11-30 05:00:00,958596.432,1009.7625,97.375,95.33333333,6.574386217,180.5,9.385
582,2020-11-30 06:00:00,977978.432,1010.6,95.125,94.0,7.234386217,298.75,10.08375
583,2020-11-30 07:00:00,1023546.932,1011.3625,93.125,96.41666667,6.429386217,220.25,12.03875
584,2020-11-30 08:00:00,1093099.932,1012.125,89.75,94.5,6.854386217,37.0,10.215
585,2020-11-30 09:00:00,1162151.932,1012.5625,92.125,92.0,7.146886217,300.375,5.8125
586,2020-11-30 10:00:00,1195893.432,1012.7,92.125,88.5,9.204386217,55.375,7.02125
587,2020-11-30 11:00:00,1211802.432,1012.4375,90.375,90.0,10.23438622,38.5,8.01375
588,2020-11-30 12:00:00,1207146.432,1011.5375,88.625,88.75,11.56688622,62.375,12.06875
589,2020-11-30 13:00:00,1193731.432,1010.6625,86.5,87.83333333,11.21438622,225.625,13.7625
590,2020-11-30 14:00:00,1195206.432,1009.9,88.875,87.41666667,12.33438622,58.375,11.46375
591,2020-11-30 15:00:00,1189235.432,1009.875,73.875,84.16666667,12.11438622,91.875,11.13375
592,2020-11-30 16:00:00,1177535.432,1010.2,72.25,84.5,11.47438622,42.0,9.86875
593,2020-11-30 17:00:00,1160380.932,1010.5625,71.0,85.0,12.10938622,33.625,11.1
594,2020-11-30 18:00:00,1147309.432,1011.175,40.75,84.41666667,12.39938622,271.125,9.07
595,2020-11-30 19:00:00,1116416.432,1011.8,32.625,87.41666667,9.494386217,307.375,9.16
596,2020-11-30 20:00:00,1086461.932,1012.35,28.0,88.25,10.75688622,350.0,8.6625
597,2020-11-30 21:00:00,1055966.432,1012.6625,32.75,90.16666667,9.594386217,54.875,7.285
598,2020-11-30 22:00:00,1033508.932,1012.6625,29.375,90.0,9.231886217,7.5,8.24875
599,2020-11-30 23:00:00,1007451.432,1012.2625,32.5,90.41666667,8.826886217,222.75,10.1575
