,cloud_cover,time,pressure_kpa,temperature_c,wind_direction,wind_speed_kmh,date,datetime,month,hour,type_of_day
15695,0,2018-12-31 23:00:00,1014,14,104,14,2018-12-31,23:00:00,12,23,1
15696,0,2019-01-01 00:00:00,1014,14,37,12,2019-01-01,00:00:00,1,0,2
15697,0,2019-01-01 01:00:00,1014,14,45,12,2019-01-01,01:00:00,1,1,2
15698,0,2019-01-01 02:00:00,1014,16,54,12,2019-01-01,02:00:00,1,2,2
15699,1,2019-01-01 03:00:00,1014,16,62,12,2019-01-01,03:00:00,1,3,2
15700,1,2019-01-01 04:00:00,1014,16,63,12,2019-01-01,04:00:00,1,4,2
15701,1,2019-01-01 05:00:00,1014,14,64,12,2019-01-01,05:00:00,1,5,2
15702,1,2019-01-01 06:00:00,1014,14,65,13,2019-01-01,06:00:00,1,6,2
15703,1,2019-01-01 07:00:00,1015,14,65,12,2019-01-01,07:00:00,1,7,2
15704,0,2019-01-01 08:00:00,1015,16,65,12,2019-01-01,08:00:00,1,8,2
15705,0,2019-01-01 09:00:00,1016,16,66,12,2019-01-01,09:00:00,1,9,2
15706,0,2019-01-01 10:00:00,1016,18,94,11,2019-01-01,10:00:00,1,10,2
15707,0,2019-01-01 11:00:00,1015,20,122,10,2019-01-01,11:00:00,1,11,2
15708,0,2019-01-01 12:00:00,1015,22,150,10,2019-01-01,12:00:00,1,12,2
15709,0,2019-01-01 13:00:00,1015,22,204,11,2019-01-01,13:00:00,1,13,2
15710,0,2019-01-01 14:00:00,1014,24,257,13,2019-01-01,14:00:00,1,14,2
15711,0,2019-01-01 15:00:00,1014,24,311,14,2019-01-01,15:00:00,1,15,2
15712,0,2019-01-01 16:00:00,1014,22,315,16,2019-01-01,16:00:00,1,16,2
15713,0,2019-01-01 17:00:00,1014,20,320,18,2019-01-01,17:00:00,1,17,2
15714,0,2019-01-01 18:00:00,1014,18,325,19,2019-01-01,18:00:00,1,18,2
15715,0,2019-01-01 19:00:00,1014,16,296,18,2019-01-01,19:00:00,1,19,2
15716,0,2019-01-01 20:00:00,1014,16,267,17,2019-01-01,20:00:00,1,20,2
15717,0,2019-01-01 21:00:00,1015,14,238,15,2019-01-01,21:00:00,1,21,2
15718,0,2019-01-01 22:00:00,1015,14,165,14,2019-01-01,22:00:00,1,22,2
15719,0,2019-01-01 23:00:00,1015,12,93,12,2019-01-01,23:00:00,1,23,2
15720,0,2019-01-02 00:00:00,1015,12,20,10,2019-01-02,00:00:00,1,0,3
15721,0,2019-01-02 01:00:00,1014,14,23,9,2019-01-02,01:00:00,1,1,3
15722,0,2019-01-02 02:00:00,1014,16,26,9,2019-01-02,02:00:00,1,2,3
15723,0,2019-01-02 03:00:00,1014,18,28,9,2019-01-02,03:00:00,1,3,3
15724,0,2019-01-02 04:00:00,1014,18,36,9,2019-01-02,04:00:00,1,4,3
15725,0,2019-01-02 05:00:00,1014,18,44,9,2019-01-02,05:00:00,1,5,3
15726,0,2019-01-02 06:00:00,1014,16,51,9,2019-01-02,06:00:00,1,6,3
15727,0,2019-01-02 07:00:00,1015,16,53,9,2019-01-02,07:00:00,1,7,3
15728,0,2019-01-02 08:00:00,1015,18,54,8,2019-01-02,08:00:00,1,8,3
15729,0,2019-01-02 09:00:00,1016,18,56,8,2019-01-02,09:00:00,1,9,3
15730,0,2019-01-02 10:00:00,1015,20,82,8,2019-01-02,10:00:00,1,10,3
15731,0,2019-01-02 11:00:00,1015,22,107,8,2019-01-02,11:00:00,1,11,3
15732,0,2019-01-02 12:00:00,1015,22,133,8,2019-01-02,12:00:00,1,12,3
15733,0,2019-01-02 13:00:00,1014,22,188,10,2019-01-02,13:00:00,1,13,3
15734,0,2019-01-02 14:00:00,1014,22,242,13,2019-01-02,14:00:00,1,14,3
15735,0,2019-01-02 15:00:00,1013,22,296,15,2019-01-02,15:00:00,1,15,3
15736,0,2019-01-02 16:00:00,1013,20,303,16,2019-01-02,16:00:00,1,16,3
15737,0,2019-01-02 17:00:00,1013,18,309,16,2019-01-02,17:00:00,1,17,3
15738,1,2019-01-02 18:00:00,1013,16,316,17,2019-01-02,18:00:00,1,18,3
15739,1,2019-01-02 19:00:00,1014,12,289,15,2019-01-02,19:00:00,1,19,3
15740,1,2019-01-02 20:00:00,1014,10,262,13,2019-01-02,20:00:00,1,20,3
15741,2,2019-01-02 21:00:00,1014,8,235,11,2019-01-02,21:00:00,1,21,3
15742,2,2019-01-02 22:00:00,1014,8,163,10,2019-01-02,22:00:00,1,22,3
15743,2,2019-01-02 23:00:00,1014,8,92,9,2019-01-02,23:00:00,1,23,3
15744,1,2019-01-03 00:00:00,1014,8,20,8,2019-01-03,00:00:00,1,0,4
15745,1,2019-01-03 01:00:00,1014,12,20,8,2019-01-03,01:00:00,1,1,4
15746,0,2019-01-03 02:00:00,1014,14,20,9,2019-01-03,02:00:00,1,2,4
15747,0,2019-01-03 03:00:00,1013,18,20,9,2019-01-03,03:00:00,1,3,4
15748,0,2019-01-03 04:00:00,1013,16,21,10,2019-01-03,04:00:00,1,4,4
15749,0,2019-01-03 05:00:00,1013,16,21,10,2019-01-03,05:00:00,1,5,4
15750,0,2019-01-03 06:00:00,1014,16,22,10,2019-01-03,06:00:00,1,6,4
15751,0,2019-01-03 07:00:00,1014,16,22,10,2019-01-03,07:00:00,1,7,4
15752,0,2019-01-03 08:00:00,1014,16,22,10,2019-01-03,08:00:00,1,8,4
15753,0,2019-01-03 09:00:00,1015,16,22,10,2019-01-03,09:00:00,1,9,4
15754,0,2019-01-03 10:00:00,1015,18,53,10,2019-01-03,10:00:00,1,10,4
15755,0,2019-01-03 11:00:00,1014,20,84,11,2019-01-03,11:00:00,1,11,4
15756,0,2019-01-03 12:00:00,1014,22,115,11,2019-01-03,12:00:00,1,12,4
15757,0,2019-01-03 13:00:00,1014,22,184,13,2019-01-03,13:00:00,1,13,4
15758,0,2019-01-03 14:00:00,1013,22,252,15,2019-01-03,14:00:00,1,14,4
15759,0,2019-01-03 15:00:00,1012,22,321,17,2019-01-03,15:00:00,1,15,4
15760,0,2019-01-03 16:00:00,1012,22,324,18,2019-01-03,16:00:00,1,16,4
15761,0,2019-01-03 17:00:00,1012,20,327,18,2019-01-03,17:00:00,1,17,4
15762,0,2019-01-03 18:00:00,1012,18,329,19,2019-01-03,18:00:00,1,18,4
15763,0,2019-01-03 19:00:00,1013,18,298,18,2019-01-03,19:00:00,1,19,4
15764,0,2019-01-03 20:00:00,1013,16,267,17,2019-01-03,20:00:00,1,20,4
15765,0,2019-01-03 21:00:00,1013,16,235,16,2019-01-03,21:00:00,1,21,4
15766,0,2019-01-03 22:00:00,1013,14,163,15,2019-01-03,22:00:00,1,22,4
15767,0,2019-01-03 23:00:00,1013,14,90,13,2019-01-03,23:00:00,1,23,4
15768,0,2019-01-04 00:00:00,1013,14,17,12,2019-01-04,00:00:00,1,0,5
15769,0,2019-01-04 01:00:00,1013,14,19,11,2019-01-04,01:00:00,1,1,5
15770,0,2019-01-04 02:00:00,1013,16,21,11,2019-01-04,02:00:00,1,2,5
15771,0,2019-01-04 03:00:00,1013,18,23,11,2019-01-04,03:00:00,1,3,5
15772,0,2019-01-04 04:00:00,1013,16,24,11,2019-01-04,04:00:00,1,4,5
15773,0,2019-01-04 05:00:00,1013,16,25,11,2019-01-04,05:00:00,1,5,5
15774,0,2019-01-04 06:00:00,1013,16,26,11,2019-01-04,06:00:00,1,6,5
15775,0,2019-01-04 07:00:00,1014,16,24,10,2019-01-04,07:00:00,1,7,5
15776,0,2019-01-04 08:00:00,1014,16,22,10,2019-01-04,08:00:00,1,8,5
15777,0,2019-01-04 09:00:00,1015,18,20,9,2019-01-04,09:00:00,1,9,5
15778,0,2019-01-04 10:00:00,1015,18,50,9,2019-01-04,10:00:00,1,10,5
15779,0,2019-01-04 11:00:00,1014,20,79,9,2019-01-04,11:00:00,1,11,5
15780,0,2019-01-04 12:00:00,1014,22,108,8,2019-01-04,12:00:00,1,12,5
15781,0,2019-01-04 13:00:00,1014,22,172,11,2019-01-04,13:00:00,1,13,5
15782,0,2019-01-04 14:00:00,1013,22,236,13,2019-01-04,14:00:00,1,14,5
15783,0,2019-01-04 15:00:00,1013,22,300,15,2019-01-04,15:00:00,1,15,5
15784,0,2019-01-04 16:00:00,1013,22,304,15,2019-01-04,16:00:00,1,16,5
15785,0,2019-01-04 17:00:00,1013,20,309,16,2019-01-04,17:00:00,1,17,5
15786,0,2019-01-04 18:00:00,1013,18,314,16,2019-01-04,18:00:00,1,18,5
15787,0,2019-01-04 19:00:00,1013,16,285,14,2019-01-04,19:00:00,1,19,5
15788,0,2019-01-04 20:00:00,1013,14,257,12,2019-01-04,20:00:00,1,20,5
15789,0,2019-01-04 21:00:00,1014,12,229,10,2019-01-04,21:00:00,1,21,5
15790,0,2019-01-04 22:00:00,1014,12,159,9,2019-01-04,22:00:00,1,22,5
15791,0,2019-01-04 23:00:00,1014,12,89,9,2019-01-04,23:00:00,1,23,5
15792,0,2019-01-05 00:00:00,1014,12,19,8,2019-01-05,00:00:00,1,0,6
15793,0,2019-01-05 01:00:00,1013,14,19,8,2019-01-05,01:00:00,1,1,6
15794,0,2019-01-05 02:00:00,1013,16,19,8,2019-01-05,02:00:00,1,2,6
15795,0,2019-01-05 03:00:00,1013,20,19,8,2019-01-05,03:00:00,1,3,6
15796,0,2019-01-05 04:00:00,1013,18,27,8,2019-01-05,04:00:00,1,4,6
15797,0,2019-01-05 05:00:00,1013,18,35,8,2019-01-05,05:00:00,1,5,6
15798,0,2019-01-05 06:00:00,1013,16,43,8,2019-01-05,06:00:00,1,6,6
15799,0,2019-01-05 07:00:00,1014,18,55,8,2019-01-05,07:00:00,1,7,6
15800,0,2019-01-05 08:00:00,1015,18,66,8,2019-01-05,08:00:00,1,8,6
15801,0,2019-01-05 09:00:00,1015,18,78,8,2019-01-05,09:00:00,1,9,6
15802,0,2019-01-05 10:00:00,1015,20,103,8,2019-01-05,10:00:00,1,10,6
15803,0,2019-01-05 11:00:00,1015,22,127,7,2019-01-05,11:00:00,1,11,6
15804,0,2019-01-05 12:00:00,1015,26,151,7,2019-01-05,12:00:00,1,12,6
15805,0,2019-01-05 13:00:00,1014,26,192,9,2019-01-05,13:00:00,1,13,6
15806,0,2019-01-05 14:00:00,1013,26,234,11,2019-01-05,14:00:00,1,14,6
15807,0,2019-01-05 15:00:00,1013,26,275,12,2019-01-05,15:00:00,1,15,6
15808,0,2019-01-05 16:00:00,1013,24,281,13,2019-01-05,16:00:00,1,16,6
15809,0,2019-01-05 17:00:00,1013,22,288,15,2019-01-05,17:00:00,1,17,6
15810,0,2019-01-05 18:00:00,1013,18,294,16,2019-01-05,18:00:00,1,18,6
15811,0,2019-01-05 19:00:00,1013,16,306,14,2019-01-05,19:00:00,1,19,6
15812,0,2019-01-05 20:00:00,1014,14,318,11,2019-01-05,20:00:00,1,20,6
15813,0,2019-01-05 21:00:00,1014,14,331,9,2019-01-05,21:00:00,1,21,6
15814,0,2019-01-05 22:00:00,1014,14,301,8,2019-01-05,22:00:00,1,22,6
15815,0,2019-01-05 23:00:00,1014,14,271,8,2019-01-05,23:00:00,1,23,6
15816,0,2019-01-06 00:00:00,1015,14,242,7,2019-01-06,00:00:00,1,0,7
15817,0,2019-01-06 01:00:00,1015,16,169,7,2019-01-06,01:00:00,1,1,7
15818,0,2019-01-06 02:00:00,1015,18,96,8,2019-01-06,02:00:00,1,2,7
15819,0,2019-01-06 03:00:00,1015,20,23,8,2019-01-06,03:00:00,1,3,7
15820,0,2019-01-06 04:00:00,1015,18,31,8,2019-01-06,04:00:00,1,4,7
15821,0,2019-01-06 05:00:00,1015,18,40,8,2019-01-06,05:00:00,1,5,7
15822,0,2019-01-06 06:00:00,1015,18,49,8,2019-01-06,06:00:00,1,6,7
15823,0,2019-01-06 07:00:00,1016,18,56,7,2019-01-06,07:00:00,1,7,7
15824,0,2019-01-06 08:00:00,1016,18,64,6,2019-01-06,08:00:00,1,8,7
15825,0,2019-01-06 09:00:00,1017,20,71,6,2019-01-06,09:00:00,1,9,7
15826,0,2019-01-06 10:00:00,1016,20,96,6,2019-01-06,10:00:00,1,10,7
15827,0,2019-01-06 11:00:00,1016,22,121,6,2019-01-06,11:00:00,1,11,7
15828,0,2019-01-06 12:00:00,1016,24,146,6,2019-01-06,12:00:00,1,12,7
15829,0,2019-01-06 13:00:00,1015,24,192,9,2019-01-06,13:00:00,1,13,7
15830,0,2019-01-06 14:00:00,1014,24,238,12,2019-01-06,14:00:00,1,14,7
15831,0,2019-01-06 15:00:00,1013,24,284,15,2019-01-06,15:00:00,1,15,7
15832,0,2019-01-06 16:00:00,1013,22,290,17,2019-01-06,16:00:00,1,16,7
15833,1,2019-01-06 17:00:00,1013,20,296,18,2019-01-06,17:00:00,1,17,7
15834,1,2019-01-06 18:00:00,1013,18,302,19,2019-01-06,18:00:00,1,18,7
15835,1,2019-01-06 19:00:00,1013,18,274,16,2019-01-06,19:00:00,1,19,7
15836,2,2019-01-06 20:00:00,1014,18,245,14,2019-01-06,20:00:00,1,20,7
15837,3,2019-01-06 21:00:00,1014,18,217,12,2019-01-06,21:00:00,1,21,7
15838,3,2019-01-06 22:00:00,1014,16,148,10,2019-01-06,22:00:00,1,22,7
15839,3,2019-01-06 23:00:00,1014,16,80,9,2019-01-06,23:00:00,1,23,7
15840,3,2019-01-07 00:00:00,1014,16,12,8,2019-01-07,00:00:00,1,0,1
15841,3,2019-01-07 01:00:00,1014,16,12,7,2019-01-07,01:00:00,1,1,1
15842,3,2019-01-07 02:00:00,1014,16,13,7,2019-01-07,02:00:00,1,2,1
15843,3,2019-01-07 03:00:00,1014,16,13,7,2019-01-07,03:00:00,1,3,1
15844,3,2019-01-07 04:00:00,1014,14,12,7,2019-01-07,04:00:00,1,4,1
15845,3,2019-01-07 05:00:00,1014,14,11,7,2019-01-07,05:00:00,1,5,1
15846,3,2019-01-07 06:00:00,1014,14,9,8,2019-01-07,06:00:00,1,6,1
15847,3,2019-01-07 07:00:00,1014,14,44,7,2019-01-07,07:00:00,1,7,1
15848,3,2019-01-07 08:00:00,1015,14,78,7,2019-01-07,08:00:00,1,8,1
15849,3,2019-01-07 09:00:00,1015,16,113,7,2019-01-07,09:00:00,1,9,1
15850,3,2019-01-07 10:00:00,1015,16,180,9,2019-01-07,10:00:00,1,10,1
15851,3,2019-01-07 11:00:00,1014,16,248,10,2019-01-07,11:00:00,1,11,1
15852,3,2019-01-07 12:00:00,1014,18,315,12,2019-01-07,12:00:00,1,12,1
15853,3,2019-01-07 13:00:00,1013,18,309,14,2019-01-07,13:00:00,1,13,1
15854,2,2019-01-07 14:00:00,1013,16,302,16,2019-01-07,14:00:00,1,14,1
15855,2,2019-01-07 15:00:00,1012,16,295,19,2019-01-07,15:00:00,1,15,1
15856,2,2019-01-07 16:00:00,1012,16,297,19,2019-01-07,16:00:00,1,16,1
15857,2,2019-01-07 17:00:00,1012,16,299,18,2019-01-07,17:00:00,1,17,1
15858,2,2019-01-07 18:00:00,1013,14,301,18,2019-01-07,18:00:00,1,18,1
15859,2,2019-01-07 19:00:00,1013,14,306,17,2019-01-07,19:00:00,1,19,1
15860,2,2019-01-07 20:00:00,1013,14,311,16,2019-01-07,20:00:00,1,20,1
15861,2,2019-01-07 21:00:00,1014,12,316,14,2019-01-07,21:00:00,1,21,1
15862,4,2019-01-07 22:00:00,1014,12,322,13,2019-01-07,22:00:00,1,22,1
15863,6,2019-01-07 23:00:00,1014,12,327,12,2019-01-07,23:00:00,1,23,1
15864,8,2019-01-08 00:00:00,1014,12,333,11,2019-01-08,00:00:00,1,0,2
15865,16,2019-01-08 01:00:00,1013,10,299,10,2019-01-08,01:00:00,1,1,2
15866,24,2019-01-08 02:00:00,1013,10,265,9,2019-01-08,02:00:00,1,2,2
15867,32,2019-01-08 03:00:00,1013,10,231,8,2019-01-08,03:00:00,1,3,2
15868,37,2019-01-08 04:00:00,1013,8,163,7,2019-01-08,04:00:00,1,4,2
15869,42,2019-01-08 05:00:00,1013,8,95,7,2019-01-08,05:00:00,1,5,2
15870,47,2019-01-08 06:00:00,1014,8,26,6,2019-01-08,06:00:00,1,6,2
15871,39,2019-01-08 07:00:00,1014,8,62,6,2019-01-08,07:00:00,1,7,2
15872,30,2019-01-08 08:00:00,1015,8,99,6,2019-01-08,08:00:00,1,8,2
15873,21,2019-01-08 09:00:00,1015,10,135,5,2019-01-08,09:00:00,1,9,2
15874,15,2019-01-08 10:00:00,1015,10,175,6,2019-01-08,10:00:00,1,10,2
15875,9,2019-01-08 11:00:00,1015,12,216,6,2019-01-08,11:00:00,1,11,2
15876,3,2019-01-08 12:00:00,1015,14,256,6,2019-01-08,12:00:00,1,12,2
15877,2,2019-01-08 13:00:00,1014,16,257,9,2019-01-08,13:00:00,1,13,2
15878,1,2019-01-08 14:00:00,1014,16,258,11,2019-01-08,14:00:00,1,14,2
15879,0,2019-01-08 15:00:00,1013,16,260,14,2019-01-08,15:00:00,1,15,2
15880,0,2019-01-08 16:00:00,1013,16,261,14,2019-01-08,16:00:00,1,16,2
15881,0,2019-01-08 17:00:00,1013,16,263,13,2019-01-08,17:00:00,1,17,2
15882,0,2019-01-08 18:00:00,1013,14,264,13,2019-01-08,18:00:00,1,18,2
15883,4,2019-01-08 19:00:00,1014,12,272,12,2019-01-08,19:00:00,1,19,2
15884,9,2019-01-08 20:00:00,1014,12,279,11,2019-01-08,20:00:00,1,20,2
15885,13,2019-01-08 21:00:00,1015,10,287,9,2019-01-08,21:00:00,1,21,2
15886,27,2019-01-08 22:00:00,1015,10,299,9,2019-01-08,22:00:00,1,22,2
15887,41,2019-01-08 23:00:00,1015,10,311,9,2019-01-08,23:00:00,1,23,2
15888,55,2019-01-09 00:00:00,1015,8,322,8,2019-01-09,00:00:00,1,0,3
15889,64,2019-01-09 01:00:00,1015,8,291,8,2019-01-09,01:00:00,1,1,3
15890,74,2019-01-09 02:00:00,1015,8,260,9,2019-01-09,02:00:00,1,2,3
15891,83,2019-01-09 03:00:00,1014,8,229,9,2019-01-09,03:00:00,1,3,3
15892,79,2019-01-09 04:00:00,1015,8,155,9,2019-01-09,04:00:00,1,4,3
15893,75,2019-01-09 05:00:00,1015,8,82,9,2019-01-09,05:00:00,1,5,3
15894,71,2019-01-09 06:00:00,1015,6,8,9,2019-01-09,06:00:00,1,6,3
15895,71,2019-01-09 07:00:00,1015,8,47,9,2019-01-09,07:00:00,1,7,3
15896,72,2019-01-09 08:00:00,1016,8,87,10,2019-01-09,08:00:00,1,8,3
15897,73,2019-01-09 09:00:00,1017,8,127,10,2019-01-09,09:00:00,1,9,3
15898,68,2019-01-09 10:00:00,1016,8,196,12,2019-01-09,10:00:00,1,10,3
15899,63,2019-01-09 11:00:00,1016,10,265,13,2019-01-09,11:00:00,1,11,3
15900,58,2019-01-09 12:00:00,1016,12,334,14,2019-01-09,12:00:00,1,12,3
15901,39,2019-01-09 13:00:00,1015,12,328,16,2019-01-09,13:00:00,1,13,3
15902,19,2019-01-09 14:00:00,1015,12,322,18,2019-01-09,14:00:00,1,14,3
15903,0,2019-01-09 15:00:00,1014,12,316,20,2019-01-09,15:00:00,1,15,3
15904,0,2019-01-09 16:00:00,1014,10,318,21,2019-01-09,16:00:00,1,16,3
15905,0,2019-01-09 17:00:00,1014,10,321,21,2019-01-09,17:00:00,1,17,3
15906,0,2019-01-09 18:00:00,1014,8,323,22,2019-01-09,18:00:00,1,18,3
15907,0,2019-01-09 19:00:00,1015,6,330,21,2019-01-09,19:00:00,1,19,3
15908,0,2019-01-09 20:00:00,1015,4,337,20,2019-01-09,20:00:00,1,20,3
15909,0,2019-01-09 21:00:00,1016,2,344,18,2019-01-09,21:00:00,1,21,3
15910,0,2019-01-09 22:00:00,1016,2,309,18,2019-01-09,22:00:00,1,22,3
15911,0,2019-01-09 23:00:00,1016,2,275,17,2019-01-09,23:00:00,1,23,3
15912,0,2019-01-10 00:00:00,1016,2,240,16,2019-01-10,00:00:00,1,0,4
15913,0,2019-01-10 01:00:00,1015,4,162,16,2019-01-10,01:00:00,1,1,4
15914,0,2019-01-10 02:00:00,1015,6,83,16,2019-01-10,02:00:00,1,2,4
15915,0,2019-01-10 03:00:00,1015,8,5,17,2019-01-10,03:00:00,1,3,4
15916,0,2019-01-10 04:00:00,1015,8,7,17,2019-01-10,04:00:00,1,4,4
15917,0,2019-01-10 05:00:00,1016,6,9,17,2019-01-10,05:00:00,1,5,4
15918,0,2019-01-10 06:00:00,1016,6,11,17,2019-01-10,06:00:00,1,6,4
15919,0,2019-01-10 07:00:00,1016,6,11,16,2019-01-10,07:00:00,1,7,4
15920,0,2019-01-10 08:00:00,1017,8,11,16,2019-01-10,08:00:00,1,8,4
15921,0,2019-01-10 09:00:00,1017,8,11,15,2019-01-10,09:00:00,1,9,4
15922,0,2019-01-10 10:00:00,1017,10,44,16,2019-01-10,10:00:00,1,10,4
15923,0,2019-01-10 11:00:00,1017,12,77,16,2019-01-10,11:00:00,1,11,4
15924,0,2019-01-10 12:00:00,1016,12,109,17,2019-01-10,12:00:00,1,12,4
15925,0,2019-01-10 13:00:00,1015,14,181,18,2019-01-10,13:00:00,1,13,4
15926,0,2019-01-10 14:00:00,1015,14,252,20,2019-01-10,14:00:00,1,14,4
15927,0,2019-01-10 15:00:00,1014,14,324,22,2019-01-10,15:00:00,1,15,4
15928,0,2019-01-10 16:00:00,1014,12,326,23,2019-01-10,16:00:00,1,16,4
15929,0,2019-01-10 17:00:00,1014,12,329,24,2019-01-10,17:00:00,1,17,4
15930,0,2019-01-10 18:00:00,1014,10,332,25,2019-01-10,18:00:00,1,18,4
15931,0,2019-01-10 19:00:00,1014,10,337,24,2019-01-10,19:00:00,1,19,4
15932,0,2019-01-10 20:00:00,1014,8,343,23,2019-01-10,20:00:00,1,20,4
15933,0,2019-01-10 21:00:00,1015,6,349,22,2019-01-10,21:00:00,1,21,4
15934,0,2019-01-10 22:00:00,1015,4,312,21,2019-01-10,22:00:00,1,22,4
15935,0,2019-01-10 23:00:00,1015,4,275,21,2019-01-10,23:00:00,1,23,4
15936,0,2019-01-11 00:00:00,1015,2,238,20,2019-01-11,00:00:00,1,0,5
15937,0,2019-01-11 01:00:00,1015,4,160,20,2019-01-11,01:00:00,1,1,5
15938,0,2019-01-11 02:00:00,1015,6,83,21,2019-01-11,02:00:00,1,2,5
15939,0,2019-01-11 03:00:00,1015,6,5,21,2019-01-11,03:00:00,1,3,5
15940,0,2019-01-11 04:00:00,1015,6,8,22,2019-01-11,04:00:00,1,4,5
15941,0,2019-01-11 05:00:00,1015,4,11,22,2019-01-11,05:00:00,1,5,5
15942,0,2019-01-11 06:00:00,1015,4,14,23,2019-01-11,06:00:00,1,6,5
15943,0,2019-01-11 07:00:00,1016,4,14,23,2019-01-11,07:00:00,1,7,5
15944,0,2019-01-11 08:00:00,1016,4,14,24,2019-01-11,08:00:00,1,8,5
15945,0,2019-01-11 09:00:00,1017,4,13,24,2019-01-11,09:00:00,1,9,5
15946,0,2019-01-11 10:00:00,1016,6,49,23,2019-01-11,10:00:00,1,10,5
15947,0,2019-01-11 11:00:00,1016,8,84,22,2019-01-11,11:00:00,1,11,5
15948,0,2019-01-11 12:00:00,1016,10,119,21,2019-01-11,12:00:00,1,12,5
15949,0,2019-01-11 13:00:00,1015,12,193,21,2019-01-11,13:00:00,1,13,5
15950,0,2019-01-11 14:00:00,1015,12,267,22,2019-01-11,14:00:00,1,14,5
15951,0,2019-01-11 15:00:00,1014,14,341,22,2019-01-11,15:00:00,1,15,5
15952,0,2019-01-11 16:00:00,1014,14,343,24,2019-01-11,16:00:00,1,16,5
15953,0,2019-01-11 17:00:00,1014,12,345,27,2019-01-11,17:00:00,1,17,5
15954,0,2019-01-11 18:00:00,1014,12,347,29,2019-01-11,18:00:00,1,18,5
15955,0,2019-01-11 19:00:00,1015,10,312,31,2019-01-11,19:00:00,1,19,5
15956,0,2019-01-11 20:00:00,1015,10,278,33,2019-01-11,20:00:00,1,20,5
15957,0,2019-01-11 21:00:00,1016,8,244,35,2019-01-11,21:00:00,1,21,5
15958,0,2019-01-11 22:00:00,1016,8,167,35,2019-01-11,22:00:00,1,22,5
15959,0,2019-01-11 23:00:00,1016,8,90,35,2019-01-11,23:00:00,1,23,5
15960,0,2019-01-12 00:00:00,1016,6,13,35,2019-01-12,00:00:00,1,0,6
15961,0,2019-01-12 01:00:00,1016,6,13,34,2019-01-12,01:00:00,1,1,6
15962,0,2019-01-12 02:00:00,1016,6,13,33,2019-01-12,02:00:00,1,2,6
15963,0,2019-01-12 03:00:00,1016,4,13,32,2019-01-12,03:00:00,1,3,6
15964,0,2019-01-12 04:00:00,1016,4,16,29,2019-01-12,04:00:00,1,4,6
15965,0,2019-01-12 05:00:00,1016,4,18,26,2019-01-12,05:00:00,1,5,6
15966,0,2019-01-12 06:00:00,1016,2,20,23,2019-01-12,06:00:00,1,6,6
15967,0,2019-01-12 07:00:00,1017,4,22,21,2019-01-12,07:00:00,1,7,6
15968,0,2019-01-12 08:00:00,1017,4,24,19,2019-01-12,08:00:00,1,8,6
15969,0,2019-01-12 09:00:00,1018,6,27,17,2019-01-12,09:00:00,1,9,6
15970,0,2019-01-12 10:00:00,1017,8,61,16,2019-01-12,10:00:00,1,10,6
15971,0,2019-01-12 11:00:00,1017,10,95,16,2019-01-12,11:00:00,1,11,6
15972,0,2019-01-12 12:00:00,1017,14,129,15,2019-01-12,12:00:00,1,12,6
15973,0,2019-01-12 13:00:00,1016,14,197,17,2019-01-12,13:00:00,1,13,6
15974,0,2019-01-12 14:00:00,1015,14,266,19,2019-01-12,14:00:00,1,14,6
15975,0,2019-01-12 15:00:00,1015,16,335,21,2019-01-12,15:00:00,1,15,6
15976,0,2019-01-12 16:00:00,1015,14,337,24,2019-01-12,16:00:00,1,16,6
15977,1,2019-01-12 17:00:00,1015,14,339,27,2019-01-12,17:00:00,1,17,6
15978,1,2019-01-12 18:00:00,1015,12,341,30,2019-01-12,18:00:00,1,18,6
15979,2,2019-01-12 19:00:00,1015,12,308,31,2019-01-12,19:00:00,1,19,6
15980,2,2019-01-12 20:00:00,1015,10,275,31,2019-01-12,20:00:00,1,20,6
15981,3,2019-01-12 21:00:00,1016,10,242,32,2019-01-12,21:00:00,1,21,6
15982,3,2019-01-12 22:00:00,1016,8,168,30,2019-01-12,22:00:00,1,22,6
15983,4,2019-01-12 23:00:00,1016,8,94,28,2019-01-12,23:00:00,1,23,6
15984,4,2019-01-13 00:00:00,1016,8,21,26,2019-01-13,00:00:00,1,0,7
15985,3,2019-01-13 01:00:00,1016,8,22,24,2019-01-13,01:00:00,1,1,7
15986,3,2019-01-13 02:00:00,1016,8,24,23,2019-01-13,02:00:00,1,2,7
15987,2,2019-01-13 03:00:00,1016,6,26,21,2019-01-13,03:00:00,1,3,7
15988,2,2019-01-13 04:00:00,1016,6,28,20,2019-01-13,04:00:00,1,4,7
15989,1,2019-01-13 05:00:00,1016,6,30,19,2019-01-13,05:00:00,1,5,7
15990,1,2019-01-13 06:00:00,1016,6,31,17,2019-01-13,06:00:00,1,6,7
15991,2,2019-01-13 07:00:00,1017,6,34,16,2019-01-13,07:00:00,1,7,7
15992,2,2019-01-13 08:00:00,1018,6,36,16,2019-01-13,08:00:00,1,8,7
15993,3,2019-01-13 09:00:00,1018,8,38,15,2019-01-13,09:00:00,1,9,7
15994,3,2019-01-13 10:00:00,1018,10,72,15,2019-01-13,10:00:00,1,10,7
15995,2,2019-01-13 11:00:00,1018,12,105,15,2019-01-13,11:00:00,1,11,7
15996,2,2019-01-13 12:00:00,1018,14,139,15,2019-01-13,12:00:00,1,12,7
15997,2,2019-01-13 13:00:00,1017,14,206,16,2019-01-13,13:00:00,1,13,7
