,cloud_cover,time,pressure_kpa,temperature_c,wind_direction,wind_speed_kmh,date,datetime,month,hour,type_of_day
29603,69.0,2020-08-02 11:00:00,1004.0,16.0,258.0,32.0,2020-08-02,11:00:00,8,11,7
29604,65.0,2020-08-02 12:00:00,1003.0,16.0,259.0,33.0,2020-08-02,12:00:00,8,12,7
29605,69.0,2020-08-02 13:00:00,1003.0,16.0,259.0,33.0,2020-08-02,13:00:00,8,13,7
29606,73.0,2020-08-02 14:00:00,1002.0,16.0,259.0,34.0,2020-08-02,14:00:00,8,14,7
29607,77.0,2020-08-02 15:00:00,1002.0,16.0,259.0,34.0,2020-08-02,15:00:00,8,15,7
29608,73.0,2020-08-02 16:00:00,1002.0,16.0,260.0,34.0,2020-08-02,16:00:00,8,16,7
29609,69.0,2020-08-02 17:00:00,1002.0,16.0,260.0,33.0,2020-08-02,17:00:00,8,17,7
29610,65.0,2020-08-02 18:00:00,1003.0,16.0,261.0,33.0,2020-08-02,18:00:00,8,18,7
29611,67.0,2020-08-02 19:00:00,1003.0,14.0,259.0,33.0,2020-08-02,19:00:00,8,19,7
29612,70.0,2020-08-02 20:00:00,1003.0,14.0,258.0,33.0,2020-08-02,20:00:00,8,20,7
29613,72.0,2020-08-02 21:00:00,1003.0,14.0,257.0,32.0,2020-08-02,21:00:00,8,21,7
29614,71.0,2020-08-02 22:00:00,1003.0,12.0,256.0,32.0,2020-08-02,22:00:00,8,22,7
29615,71.0,2020-08-02 23:00:00,1003.0,12.0,255.0,32.0,2020-08-02,23:00:00,8,23,7
29616,71.0,2020-08-03 00:00:00,1003.0,12.0,254.0,32.0,2020-08-03,00:00:00,8,0,1
29617,73.0,2020-08-03 01:00:00,1003.0,12.0,254.0,32.0,2020-08-03,01:00:00,8,1,1
29618,75.0,2020-08-03 02:00:00,1002.0,14.0,254.0,31.0,2020-08-03,02:00:00,8,2,1
29619,77.0,2020-08-03 03:00:00,1002.0,14.0,255.0,30.0,2020-08-03,03:00:00,8,3,1
29620,79.0,2020-08-03 04:00:00,1002.0,14.0,255.0,30.0,2020-08-03,04:00:00,8,4,1
29621,82.0,2020-08-03 05:00:00,1002.0,14.0,256.0,29.0,2020-08-03,05:00:00,8,5,1
29622,84.0,2020-08-03 06:00:00,1002.0,14.0,257.0,28.0,2020-08-03,06:00:00,8,6,1
29623,82.0,2020-08-03 07:00:00,1003.0,14.0,256.0,27.0,2020-08-03,07:00:00,8,7,1
29624,81.0,2020-08-03 08:00:00,1003.0,14.0,255.0,26.0,2020-08-03,08:00:00,8,8,1
29625,79.0,2020-08-03 09:00:00,1004.0,14.0,253.0,25.0,2020-08-03,09:00:00,8,9,1
29626,76.0,2020-08-03 10:00:00,1003.0,14.0,254.0,26.0,2020-08-03,10:00:00,8,10,1
29627,73.0,2020-08-03 11:00:00,1003.0,14.0,254.0,26.0,2020-08-03,11:00:00,8,11,1
29628,69.0,2020-08-03 12:00:00,1003.0,14.0,255.0,27.0,2020-08-03,12:00:00,8,12,1
29629,70.0,2020-08-03 13:00:00,1003.0,14.0,256.0,28.0,2020-08-03,13:00:00,8,13,1
29630,70.0,2020-08-03 14:00:00,1002.0,14.0,257.0,28.0,2020-08-03,14:00:00,8,14,1
29631,70.0,2020-08-03 15:00:00,1002.0,14.0,258.0,29.0,2020-08-03,15:00:00,8,15,1
29632,79.0,2020-08-03 16:00:00,1002.0,14.0,257.0,29.0,2020-08-03,16:00:00,8,16,1
29633,88.0,2020-08-03 17:00:00,1002.0,14.0,257.0,29.0,2020-08-03,17:00:00,8,17,1
29634,97.0,2020-08-03 18:00:00,1002.0,14.0,256.0,28.0,2020-08-03,18:00:00,8,18,1
29635,93.0,2020-08-03 19:00:00,1003.0,14.0,254.0,28.0,2020-08-03,19:00:00,8,19,1
29636,89.0,2020-08-03 20:00:00,1003.0,14.0,253.0,27.0,2020-08-03,20:00:00,8,20,1
29637,86.0,2020-08-03 21:00:00,1004.0,14.0,252.0,26.0,2020-08-03,21:00:00,8,21,1
29638,82.0,2020-08-03 22:00:00,1004.0,12.0,250.0,26.0,2020-08-03,22:00:00,8,22,1
29639,78.0,2020-08-03 23:00:00,1004.0,12.0,247.0,26.0,2020-08-03,23:00:00,8,23,1
29640,74.0,2020-08-04 00:00:00,1004.0,12.0,245.0,27.0,2020-08-04,00:00:00,8,0,2
29641,72.0,2020-08-04 01:00:00,1003.0,12.0,245.0,27.0,2020-08-04,01:00:00,8,1,2
29642,71.0,2020-08-04 02:00:00,1003.0,14.0,245.0,27.0,2020-08-04,02:00:00,8,2,2
29643,69.0,2020-08-04 03:00:00,1003.0,14.0,245.0,27.0,2020-08-04,03:00:00,8,3,2
29644,67.0,2020-08-04 04:00:00,1003.0,14.0,244.0,27.0,2020-08-04,04:00:00,8,4,2
29645,66.0,2020-08-04 05:00:00,1003.0,14.0,243.0,26.0,2020-08-04,05:00:00,8,5,2
29646,64.0,2020-08-04 06:00:00,1003.0,14.0,242.0,26.0,2020-08-04,06:00:00,8,6,2
29647,66.0,2020-08-04 07:00:00,1004.0,16.0,242.0,25.0,2020-08-04,07:00:00,8,7,2
29648,69.0,2020-08-04 08:00:00,1004.0,16.0,241.0,24.0,2020-08-04,08:00:00,8,8,2
29649,71.0,2020-08-04 09:00:00,1005.0,16.0,241.0,24.0,2020-08-04,09:00:00,8,9,2
29650,74.0,2020-08-04 10:00:00,1005.0,16.0,242.0,25.0,2020-08-04,10:00:00,8,10,2
29651,77.0,2020-08-04 11:00:00,1005.0,16.0,243.0,26.0,2020-08-04,11:00:00,8,11,2
29652,80.0,2020-08-04 12:00:00,1004.0,16.0,245.0,27.0,2020-08-04,12:00:00,8,12,2
29653,79.0,2020-08-04 13:00:00,1004.0,16.0,247.0,28.0,2020-08-04,13:00:00,8,13,2
29654,79.0,2020-08-04 14:00:00,1004.0,16.0,248.0,29.0,2020-08-04,14:00:00,8,14,2
29655,79.0,2020-08-04 15:00:00,1003.0,16.0,250.0,30.0,2020-08-04,15:00:00,8,15,2
29656,73.0,2020-08-04 16:00:00,1003.0,16.0,252.0,30.0,2020-08-04,16:00:00,8,16,2
29657,66.0,2020-08-04 17:00:00,1003.0,16.0,253.0,30.0,2020-08-04,17:00:00,8,17,2
29658,60.0,2020-08-04 18:00:00,1003.0,16.0,255.0,31.0,2020-08-04,18:00:00,8,18,2
29659,64.0,2020-08-04 19:00:00,1004.0,16.0,254.0,30.0,2020-08-04,19:00:00,8,19,2
29660,68.0,2020-08-04 20:00:00,1004.0,16.0,253.0,30.0,2020-08-04,20:00:00,8,20,2
29661,71.0,2020-08-04 21:00:00,1005.0,16.0,253.0,30.0,2020-08-04,21:00:00,8,21,2
29662,72.0,2020-08-04 22:00:00,1005.0,16.0,251.0,29.0,2020-08-04,22:00:00,8,22,2
29663,73.0,2020-08-04 23:00:00,1004.0,14.0,249.0,29.0,2020-08-04,23:00:00,8,23,2
29664,74.0,2020-08-05 00:00:00,1004.0,14.0,248.0,28.0,2020-08-05,00:00:00,8,0,3
29665,77.0,2020-08-05 01:00:00,1004.0,14.0,247.0,28.0,2020-08-05,01:00:00,8,1,3
29666,80.0,2020-08-05 02:00:00,1004.0,14.0,247.0,28.0,2020-08-05,02:00:00,8,2,3
29667,83.0,2020-08-05 03:00:00,1003.0,14.0,247.0,28.0,2020-08-05,03:00:00,8,3,3
29668,84.0,2020-08-05 04:00:00,1003.0,14.0,246.0,27.0,2020-08-05,04:00:00,8,4,3
29669,86.0,2020-08-05 05:00:00,1003.0,14.0,246.0,27.0,2020-08-05,05:00:00,8,5,3
29670,88.0,2020-08-05 06:00:00,1004.0,14.0,245.0,26.0,2020-08-05,06:00:00,8,6,3
29671,82.0,2020-08-05 07:00:00,1004.0,16.0,244.0,26.0,2020-08-05,07:00:00,8,7,3
29672,77.0,2020-08-05 08:00:00,1005.0,16.0,243.0,26.0,2020-08-05,08:00:00,8,8,3
29673,71.0,2020-08-05 09:00:00,1005.0,16.0,242.0,26.0,2020-08-05,09:00:00,8,9,3
29674,70.0,2020-08-05 10:00:00,1005.0,16.0,242.0,26.0,2020-08-05,10:00:00,8,10,3
29675,68.0,2020-08-05 11:00:00,1005.0,16.0,242.0,27.0,2020-08-05,11:00:00,8,11,3
29676,67.0,2020-08-05 12:00:00,1004.0,18.0,242.0,28.0,2020-08-05,12:00:00,8,12,3
29677,66.0,2020-08-05 13:00:00,1004.0,16.0,243.0,28.0,2020-08-05,13:00:00,8,13,3
29678,65.0,2020-08-05 14:00:00,1003.0,16.0,245.0,29.0,2020-08-05,14:00:00,8,14,3
29679,64.0,2020-08-05 15:00:00,1003.0,16.0,246.0,29.0,2020-08-05,15:00:00,8,15,3
29680,63.0,2020-08-05 16:00:00,1003.0,16.0,248.0,28.0,2020-08-05,16:00:00,8,16,3
29681,63.0,2020-08-05 17:00:00,1003.0,16.0,250.0,28.0,2020-08-05,17:00:00,8,17,3
29682,63.0,2020-08-05 18:00:00,1003.0,16.0,252.0,28.0,2020-08-05,18:00:00,8,18,3
29683,63.0,2020-08-05 19:00:00,1003.0,16.0,250.0,27.0,2020-08-05,19:00:00,8,19,3
29684,64.0,2020-08-05 20:00:00,1004.0,16.0,248.0,27.0,2020-08-05,20:00:00,8,20,3
29685,64.0,2020-08-05 21:00:00,1004.0,16.0,247.0,27.0,2020-08-05,21:00:00,8,21,3
29686,68.0,2020-08-05 22:00:00,1004.0,16.0,246.0,27.0,2020-08-05,22:00:00,8,22,3
29687,71.0,2020-08-05 23:00:00,1004.0,16.0,245.0,27.0,2020-08-05,23:00:00,8,23,3
29688,74.0,2020-08-06 00:00:00,1004.0,16.0,244.0,26.0,2020-08-06,00:00:00,8,0,4
29689,74.0,2020-08-06 01:00:00,1003.0,14.0,244.0,26.0,2020-08-06,01:00:00,8,1,4
29690,74.0,2020-08-06 02:00:00,1003.0,14.0,245.0,26.0,2020-08-06,02:00:00,8,2,4
29691,73.0,2020-08-06 03:00:00,1003.0,14.0,246.0,25.0,2020-08-06,03:00:00,8,3,4
29692,73.0,2020-08-06 04:00:00,1003.0,14.0,246.0,25.0,2020-08-06,04:00:00,8,4,4
29693,72.0,2020-08-06 05:00:00,1003.0,14.0,246.0,26.0,2020-08-06,05:00:00,8,5,4
29694,71.0,2020-08-06 06:00:00,1003.0,14.0,247.0,26.0,2020-08-06,06:00:00,8,6,4
29695,73.0,2020-08-06 07:00:00,1003.0,16.0,247.0,26.0,2020-08-06,07:00:00,8,7,4
29696,75.0,2020-08-06 08:00:00,1004.0,16.0,248.0,26.0,2020-08-06,08:00:00,8,8,4
29697,77.0,2020-08-06 09:00:00,1004.0,16.0,249.0,26.0,2020-08-06,09:00:00,8,9,4
29698,74.0,2020-08-06 10:00:00,1004.0,16.0,251.0,25.0,2020-08-06,10:00:00,8,10,4
29699,72.0,2020-08-06 11:00:00,1004.0,16.0,254.0,24.0,2020-08-06,11:00:00,8,11,4
29700,69.0,2020-08-06 12:00:00,1003.0,16.0,257.0,23.0,2020-08-06,12:00:00,8,12,4
29701,68.0,2020-08-06 13:00:00,1003.0,16.0,257.0,23.0,2020-08-06,13:00:00,8,13,4
29702,67.0,2020-08-06 14:00:00,1002.0,16.0,258.0,22.0,2020-08-06,14:00:00,8,14,4
29703,66.0,2020-08-06 15:00:00,1002.0,16.0,259.0,22.0,2020-08-06,15:00:00,8,15,4
29704,70.0,2020-08-06 16:00:00,1002.0,16.0,257.0,22.0,2020-08-06,16:00:00,8,16,4
29705,73.0,2020-08-06 17:00:00,1002.0,16.0,254.0,23.0,2020-08-06,17:00:00,8,17,4
29706,77.0,2020-08-06 18:00:00,1002.0,16.0,252.0,23.0,2020-08-06,18:00:00,8,18,4
29707,77.0,2020-08-06 19:00:00,1003.0,16.0,249.0,23.0,2020-08-06,19:00:00,8,19,4
29708,77.0,2020-08-06 20:00:00,1003.0,16.0,247.0,23.0,2020-08-06,20:00:00,8,20,4
29709,77.0,2020-08-06 21:00:00,1004.0,16.0,245.0,23.0,2020-08-06,21:00:00,8,21,4
29710,75.0,2020-08-06 22:00:00,1004.0,14.0,242.0,24.0,2020-08-06,22:00:00,8,22,4
29711,72.0,2020-08-06 23:00:00,1004.0,14.0,240.0,24.0,2020-08-06,23:00:00,8,23,4
29712,70.0,2020-08-07 00:00:00,1004.0,14.0,237.0,25.0,2020-08-07,00:00:00,8,0,5
29713,77.0,2020-08-07 01:00:00,1004.0,14.0,238.0,25.0,2020-08-07,01:00:00,8,1,5
29714,84.0,2020-08-07 02:00:00,1003.0,14.0,238.0,25.0,2020-08-07,02:00:00,8,2,5
29715,91.0,2020-08-07 03:00:00,1003.0,14.0,238.0,25.0,2020-08-07,03:00:00,8,3,5
29716,91.0,2020-08-07 04:00:00,1003.0,14.0,238.0,25.0,2020-08-07,04:00:00,8,4,5
29717,91.0,2020-08-07 05:00:00,1003.0,14.0,238.0,24.0,2020-08-07,05:00:00,8,5,5
29718,91.0,2020-08-07 06:00:00,1004.0,14.0,239.0,24.0,2020-08-07,06:00:00,8,6,5
29719,93.0,2020-08-07 07:00:00,1004.0,14.0,238.0,24.0,2020-08-07,07:00:00,8,7,5
29720,96.0,2020-08-07 08:00:00,1005.0,14.0,237.0,25.0,2020-08-07,08:00:00,8,8,5
29721,99.0,2020-08-07 09:00:00,1005.0,14.0,236.0,25.0,2020-08-07,09:00:00,8,9,5
29722,97.0,2020-08-07 10:00:00,1005.0,14.0,233.0,26.0,2020-08-07,10:00:00,8,10,5
29723,95.0,2020-08-07 11:00:00,1005.0,14.0,229.0,27.0,2020-08-07,11:00:00,8,11,5
29724,93.0,2020-08-07 12:00:00,1005.0,14.0,226.0,28.0,2020-08-07,12:00:00,8,12,5
29725,89.0,2020-08-07 13:00:00,1005.0,14.0,226.0,29.0,2020-08-07,13:00:00,8,13,5
29726,86.0,2020-08-07 14:00:00,1004.0,14.0,226.0,30.0,2020-08-07,14:00:00,8,14,5
29727,82.0,2020-08-07 15:00:00,1003.0,16.0,226.0,30.0,2020-08-07,15:00:00,8,15,5
29728,81.0,2020-08-07 16:00:00,1004.0,16.0,228.0,30.0,2020-08-07,16:00:00,8,16,5
29729,80.0,2020-08-07 17:00:00,1004.0,16.0,231.0,30.0,2020-08-07,17:00:00,8,17,5
29730,79.0,2020-08-07 18:00:00,1004.0,16.0,233.0,30.0,2020-08-07,18:00:00,8,18,5
29731,82.0,2020-08-07 19:00:00,1004.0,14.0,235.0,29.0,2020-08-07,19:00:00,8,19,5
29732,85.0,2020-08-07 20:00:00,1005.0,14.0,236.0,29.0,2020-08-07,20:00:00,8,20,5
29733,88.0,2020-08-07 21:00:00,1005.0,12.0,238.0,28.0,2020-08-07,21:00:00,8,21,5
29734,90.0,2020-08-07 22:00:00,1005.0,12.0,239.0,29.0,2020-08-07,22:00:00,8,22,5
29735,93.0,2020-08-07 23:00:00,1005.0,10.0,240.0,29.0,2020-08-07,23:00:00,8,23,5
29736,96.0,2020-08-08 00:00:00,1005.0,10.0,241.0,30.0,2020-08-08,00:00:00,8,0,6
29737,96.0,2020-08-08 01:00:00,1005.0,12.0,242.0,29.0,2020-08-08,01:00:00,8,1,6
29738,97.0,2020-08-08 02:00:00,1004.0,12.0,243.0,28.0,2020-08-08,02:00:00,8,2,6
29739,97.0,2020-08-08 03:00:00,1004.0,14.0,245.0,28.0,2020-08-08,03:00:00,8,3,6
29740,93.0,2020-08-08 04:00:00,1004.0,14.0,243.0,27.0,2020-08-08,04:00:00,8,4,6
29741,89.0,2020-08-08 05:00:00,1004.0,14.0,241.0,27.0,2020-08-08,05:00:00,8,5,6
29742,85.0,2020-08-08 06:00:00,1004.0,16.0,239.0,27.0,2020-08-08,06:00:00,8,6,6
29743,81.0,2020-08-08 07:00:00,1005.0,16.0,235.0,28.0,2020-08-08,07:00:00,8,7,6
29744,77.0,2020-08-08 08:00:00,1005.0,16.0,231.0,28.0,2020-08-08,08:00:00,8,8,6
29745,74.0,2020-08-08 09:00:00,1006.0,16.0,228.0,29.0,2020-08-08,09:00:00,8,9,6
29746,74.0,2020-08-08 10:00:00,1006.0,16.0,229.0,30.0,2020-08-08,10:00:00,8,10,6
29747,74.0,2020-08-08 11:00:00,1005.0,18.0,231.0,31.0,2020-08-08,11:00:00,8,11,6
29748,74.0,2020-08-08 12:00:00,1005.0,18.0,233.0,32.0,2020-08-08,12:00:00,8,12,6
29749,71.0,2020-08-08 13:00:00,1005.0,18.0,235.0,32.0,2020-08-08,13:00:00,8,13,6
29750,68.0,2020-08-08 14:00:00,1004.0,18.0,238.0,32.0,2020-08-08,14:00:00,8,14,6
29751,65.0,2020-08-08 15:00:00,1004.0,18.0,241.0,32.0,2020-08-08,15:00:00,8,15,6
29752,62.0,2020-08-08 16:00:00,1004.0,16.0,242.0,32.0,2020-08-08,16:00:00,8,16,6
29753,59.0,2020-08-08 17:00:00,1004.0,16.0,242.0,32.0,2020-08-08,17:00:00,8,17,6
29754,56.0,2020-08-08 18:00:00,1004.0,16.0,243.0,32.0,2020-08-08,18:00:00,8,18,6
29755,58.0,2020-08-08 19:00:00,1004.0,16.0,241.0,31.0,2020-08-08,19:00:00,8,19,6
29756,59.0,2020-08-08 20:00:00,1005.0,16.0,239.0,31.0,2020-08-08,20:00:00,8,20,6
29757,60.0,2020-08-08 21:00:00,1005.0,16.0,238.0,30.0,2020-08-08,21:00:00,8,21,6
29758,60.0,2020-08-08 22:00:00,1005.0,16.0,237.0,30.0,2020-08-08,22:00:00,8,22,6
29759,61.0,2020-08-08 23:00:00,1005.0,16.0,235.0,30.0,2020-08-08,23:00:00,8,23,6
29760,61.0,2020-08-09 00:00:00,1005.0,16.0,234.0,29.0,2020-08-09,00:00:00,8,0,7
29761,63.0,2020-08-09 01:00:00,1005.0,16.0,234.0,30.0,2020-08-09,01:00:00,8,1,7
29762,66.0,2020-08-09 02:00:00,1004.0,16.0,234.0,30.0,2020-08-09,02:00:00,8,2,7
29763,69.0,2020-08-09 03:00:00,1004.0,16.0,233.0,31.0,2020-08-09,03:00:00,8,3,7
29764,69.0,2020-08-09 04:00:00,1004.0,16.0,233.0,31.0,2020-08-09,04:00:00,8,4,7
29765,69.0,2020-08-09 05:00:00,1004.0,16.0,232.0,31.0,2020-08-09,05:00:00,8,5,7
29766,69.0,2020-08-09 06:00:00,1005.0,16.0,232.0,32.0,2020-08-09,06:00:00,8,6,7
29767,64.0,2020-08-09 07:00:00,1005.0,16.0,232.0,32.0,2020-08-09,07:00:00,8,7,7
29768,58.0,2020-08-09 08:00:00,1006.0,16.0,233.0,32.0,2020-08-09,08:00:00,8,8,7
29769,53.0,2020-08-09 09:00:00,1006.0,16.0,234.0,33.0,2020-08-09,09:00:00,8,9,7
29770,53.0,2020-08-09 10:00:00,1006.0,16.0,237.0,33.0,2020-08-09,10:00:00,8,10,7
29771,52.0,2020-08-09 11:00:00,1006.0,18.0,240.0,34.0,2020-08-09,11:00:00,8,11,7
29772,52.0,2020-08-09 12:00:00,1006.0,18.0,243.0,35.0,2020-08-09,12:00:00,8,12,7
29773,58.0,2020-08-09 13:00:00,1005.0,18.0,245.0,35.0,2020-08-09,13:00:00,8,13,7
29774,65.0,2020-08-09 14:00:00,1005.0,18.0,247.0,36.0,2020-08-09,14:00:00,8,14,7
29775,72.0,2020-08-09 15:00:00,1005.0,18.0,249.0,36.0,2020-08-09,15:00:00,8,15,7
29776,69.0,2020-08-09 16:00:00,1005.0,16.0,250.0,35.0,2020-08-09,16:00:00,8,16,7
29777,66.0,2020-08-09 17:00:00,1005.0,16.0,252.0,34.0,2020-08-09,17:00:00,8,17,7
29778,63.0,2020-08-09 18:00:00,1005.0,16.0,253.0,33.0,2020-08-09,18:00:00,8,18,7
29779,66.0,2020-08-09 19:00:00,1005.0,16.0,251.0,32.0,2020-08-09,19:00:00,8,19,7
29780,69.0,2020-08-09 20:00:00,1006.0,16.0,250.0,31.0,2020-08-09,20:00:00,8,20,7
29781,73.0,2020-08-09 21:00:00,1006.0,16.0,249.0,30.0,2020-08-09,21:00:00,8,21,7
29782,66.0,2020-08-09 22:00:00,1006.0,16.0,246.0,30.0,2020-08-09,22:00:00,8,22,7
29783,60.0,2020-08-09 23:00:00,1006.0,16.0,243.0,31.0,2020-08-09,23:00:00,8,23,7
29784,53.0,2020-08-10 00:00:00,1006.0,16.0,241.0,31.0,2020-08-10,00:00:00,8,0,1
29785,55.0,2020-08-10 01:00:00,1006.0,16.0,240.0,31.0,2020-08-10,01:00:00,8,1,1
29786,57.0,2020-08-10 02:00:00,1005.0,16.0,240.0,32.0,2020-08-10,02:00:00,8,2,1
29787,59.0,2020-08-10 03:00:00,1005.0,16.0,240.0,32.0,2020-08-10,03:00:00,8,3,1
29788,59.0,2020-08-10 04:00:00,1005.0,16.0,240.0,31.0,2020-08-10,04:00:00,8,4,1
29789,60.0,2020-08-10 05:00:00,1005.0,16.0,239.0,30.0,2020-08-10,05:00:00,8,5,1
29790,60.0,2020-08-10 06:00:00,1005.0,16.0,239.0,30.0,2020-08-10,06:00:00,8,6,1
29791,65.0,2020-08-10 07:00:00,1006.0,16.0,240.0,30.0,2020-08-10,07:00:00,8,7,1
29792,71.0,2020-08-10 08:00:00,1006.0,16.0,242.0,30.0,2020-08-10,08:00:00,8,8,1
29793,76.0,2020-08-10 09:00:00,1007.0,18.0,243.0,31.0,2020-08-10,09:00:00,8,9,1
29794,78.0,2020-08-10 10:00:00,1006.0,18.0,245.0,32.0,2020-08-10,10:00:00,8,10,1
29795,80.0,2020-08-10 11:00:00,1006.0,18.0,247.0,33.0,2020-08-10,11:00:00,8,11,1
29796,82.0,2020-08-10 12:00:00,1006.0,18.0,248.0,35.0,2020-08-10,12:00:00,8,12,1
29797,80.0,2020-08-10 13:00:00,1006.0,18.0,247.0,35.0,2020-08-10,13:00:00,8,13,1
29798,78.0,2020-08-10 14:00:00,1006.0,18.0,246.0,34.0,2020-08-10,14:00:00,8,14,1
29799,76.0,2020-08-10 15:00:00,1005.0,18.0,245.0,34.0,2020-08-10,15:00:00,8,15,1
29800,77.0,2020-08-10 16:00:00,1005.0,18.0,246.0,33.0,2020-08-10,16:00:00,8,16,1
29801,78.0,2020-08-10 17:00:00,1005.0,18.0,248.0,32.0,2020-08-10,17:00:00,8,17,1
29802,79.0,2020-08-10 18:00:00,1006.0,18.0,249.0,32.0,2020-08-10,18:00:00,8,18,1
29803,78.0,2020-08-10 19:00:00,1006.0,16.0,249.0,32.0,2020-08-10,19:00:00,8,19,1
29804,78.0,2020-08-10 20:00:00,1007.0,16.0,250.0,31.0,2020-08-10,20:00:00,8,20,1
29805,78.0,2020-08-10 21:00:00,1007.0,16.0,251.0,31.0,2020-08-10,21:00:00,8,21,1
29806,79.0,2020-08-10 22:00:00,1007.0,16.0,249.0,30.0,2020-08-10,22:00:00,8,22,1
29807,80.0,2020-08-10 23:00:00,1008.0,16.0,248.0,30.0,2020-08-10,23:00:00,8,23,1
29808,81.0,2020-08-11 00:00:00,1008.0,16.0,247.0,29.0,2020-08-11,00:00:00,8,0,2
29809,76.0,2020-08-11 01:00:00,1007.0,16.0,246.0,29.0,2020-08-11,01:00:00,8,1,2
29810,72.0,2020-08-11 02:00:00,1007.0,16.0,245.0,28.0,2020-08-11,02:00:00,8,2,2
29811,68.0,2020-08-11 03:00:00,1007.0,16.0,244.0,28.0,2020-08-11,03:00:00,8,3,2
29812,71.0,2020-08-11 04:00:00,1007.0,16.0,239.0,27.0,2020-08-11,04:00:00,8,4,2
29813,74.0,2020-08-11 05:00:00,1007.0,16.0,235.0,26.0,2020-08-11,05:00:00,8,5,2
29814,77.0,2020-08-11 06:00:00,1007.0,16.0,230.0,24.0,2020-08-11,06:00:00,8,6,2
29815,75.0,2020-08-11 07:00:00,1008.0,16.0,224.0,24.0,2020-08-11,07:00:00,8,7,2
29816,74.0,2020-08-11 08:00:00,1009.0,16.0,218.0,24.0,2020-08-11,08:00:00,8,8,2
29817,72.0,2020-08-11 09:00:00,1009.0,16.0,213.0,24.0,2020-08-11,09:00:00,8,9,2
29818,70.0,2020-08-11 10:00:00,1009.0,18.0,217.0,26.0,2020-08-11,10:00:00,8,10,2
29819,68.0,2020-08-11 11:00:00,1009.0,18.0,221.0,28.0,2020-08-11,11:00:00,8,11,2
29820,66.0,2020-08-11 12:00:00,1009.0,18.0,225.0,30.0,2020-08-11,12:00:00,8,12,2
29821,71.0,2020-08-11 13:00:00,1008.0,18.0,230.0,30.0,2020-08-11,13:00:00,8,13,2
29822,76.0,2020-08-11 14:00:00,1008.0,18.0,235.0,31.0,2020-08-11,14:00:00,8,14,2
29823,81.0,2020-08-11 15:00:00,1008.0,18.0,239.0,31.0,2020-08-11,15:00:00,8,15,2
29824,75.0,2020-08-11 16:00:00,1008.0,18.0,242.0,30.0,2020-08-11,16:00:00,8,16,2
29825,70.0,2020-08-11 17:00:00,1008.0,16.0,245.0,29.0,2020-08-11,17:00:00,8,17,2
29826,64.0,2020-08-11 18:00:00,1008.0,16.0,248.0,28.0,2020-08-11,18:00:00,8,18,2
29827,63.0,2020-08-11 19:00:00,1008.0,16.0,247.0,27.0,2020-08-11,19:00:00,8,19,2
29828,63.0,2020-08-11 20:00:00,1009.0,16.0,246.0,25.0,2020-08-11,20:00:00,8,20,2
29829,62.0,2020-08-11 21:00:00,1009.0,16.0,246.0,23.0,2020-08-11,21:00:00,8,21,2
29830,69.0,2020-08-11 22:00:00,1009.0,16.0,245.0,23.0,2020-08-11,22:00:00,8,22,2
29831,75.0,2020-08-11 23:00:00,1009.0,16.0,244.0,23.0,2020-08-11,23:00:00,8,23,2
29832,82.0,2020-08-12 00:00:00,1009.0,16.0,244.0,22.0,2020-08-12,00:00:00,8,0,3
29833,81.0,2020-08-12 01:00:00,1009.0,16.0,243.0,23.0,2020-08-12,01:00:00,8,1,3
29834,80.0,2020-08-12 02:00:00,1008.0,16.0,242.0,23.0,2020-08-12,02:00:00,8,2,3
29835,79.0,2020-08-12 03:00:00,1008.0,16.0,241.0,23.0,2020-08-12,03:00:00,8,3,3
29836,74.0,2020-08-12 04:00:00,1008.0,16.0,240.0,23.0,2020-08-12,04:00:00,8,4,3
29837,69.0,2020-08-12 05:00:00,1008.0,16.0,238.0,22.0,2020-08-12,05:00:00,8,5,3
29838,64.0,2020-08-12 06:00:00,1008.0,16.0,237.0,22.0,2020-08-12,06:00:00,8,6,3
29839,63.0,2020-08-12 07:00:00,1009.0,16.0,236.0,21.0,2020-08-12,07:00:00,8,7,3
29840,62.0,2020-08-12 08:00:00,1010.0,16.0,235.0,21.0,2020-08-12,08:00:00,8,8,3
29841,62.0,2020-08-12 09:00:00,1010.0,16.0,234.0,21.0,2020-08-12,09:00:00,8,9,3
29842,69.0,2020-08-12 10:00:00,1010.0,16.0,235.0,22.0,2020-08-12,10:00:00,8,10,3
29843,77.0,2020-08-12 11:00:00,1010.0,16.0,236.0,22.0,2020-08-12,11:00:00,8,11,3
29844,84.0,2020-08-12 12:00:00,1009.0,18.0,237.0,23.0,2020-08-12,12:00:00,8,12,3
29845,87.0,2020-08-12 13:00:00,1009.0,16.0,235.0,23.0,2020-08-12,13:00:00,8,13,3
29846,89.0,2020-08-12 14:00:00,1008.0,16.0,234.0,23.0,2020-08-12,14:00:00,8,14,3
29847,92.0,2020-08-12 15:00:00,1007.0,16.0,232.0,23.0,2020-08-12,15:00:00,8,15,3
29848,88.0,2020-08-12 16:00:00,1007.0,16.0,229.0,23.0,2020-08-12,16:00:00,8,16,3
29849,84.0,2020-08-12 17:00:00,1007.0,16.0,226.0,22.0,2020-08-12,17:00:00,8,17,3
29850,80.0,2020-08-12 18:00:00,1007.0,16.0,223.0,22.0,2020-08-12,18:00:00,8,18,3
